tune,bear,val
34.42180654505233,Polar,M
9.82042618436827,Spectacled,g
79.63949503225396,Grizzly,W
28.1132415093877,Sloth,c
18.501301868569296,Sun,z
51.21909703852317,Polar,C
45.354836957793,Spectacled,M
59.500370520746124,Black,l
48.86940866739863,Brown,d
62.935639878703874,Sun,8
16.81161671885357,Panda,w
30.602760927069127,Sun,q
69.42050261459751,Grizzly,A
92.36619617592545,Sloth,m
49.28011101790767,Kodiak,h
85.94734265898475,Sun,R
68.60040039799881,Kodiak,i
15.720646494097124,Black,H
53.50145045369328,Black,f
61.54051684229748,Polar,0
66.46719316050833,Panda,C
32.213560776721295,Panda,G
14.372026878926969,Panda,9
9.475756612514829,Kodiak,x
4.760394116723399,Brown,l
90.83803651264465,Brown,x
64.89335078196999,Polar,r
0.7939937967238353,Brown,q
3.081095284825186,Sun,C
59.06982421028045,Sloth,s
81.70626102397482,Black,K
38.77541090431521,Sloth,N
48.63588217596509,Spectacled,b
5.746219101483874,Kodiak,6
4.797305578770928,Polar,o
5.397526114228368,Sun,z
46.67737639919265,Brown,a
73.60326709368739,Polar,D
40.95717524989071,Kodiak,{
38.75524011553756,Spectacled,t
7.857297465139368,Polar,r
49.57143371666708,Black,}
60.31882675694473,Sun,O
72.00596526725317,Black,q
68.69585687534348,Brown,1
44.215915125638986,Grizzly,q
44.29263446822939,Polar,1
23.43841730421252,Grizzly,I
62.42951211251162,Sun,F
18.521895341381732,Panda,z
35.60683430553504,Sloth,i
54.75020906469115,Black,Z
78.2048983055842,Sloth,b
41.527581734444205,Brown,L
12.861044099739393,Grizzly,j
46.66633878452823,Sun,u
15.367309142230933,Kodiak,}
60.630713150273664,Polar,Y
52.58426199537334,Black,o
10.633677551356968,Grizzly,8
17.9609005952722,Polar,a
12.346339536752993,Sloth,r
95.93721040931786,Spectacled,5
48.28036220686614,Kodiak,3
80.7767225633319,Spectacled,g
54.483746188649576,Black,M
94.79851017261828,Spectacled,m
94.05252549696255,Grizzly,O
56.63580913442363,Brown,u
1.0396502891247827,Black,l
22.211654322473674,Grizzly,a
47.7660659075,Panda,7
59.76612917955799,Kodiak,1
60.878865553778716,Brown,Z
72.80082714356749,Grizzly,R
15.205319942346595,Panda,M
18.794486788461906,Grizzly,e
69.1300996806189,Brown,T
51.776290672602485,Panda,1
57.96127886559679,Sloth,1
14.589547547474414,Brown,v
8.70357684631744,Polar,3
68.44460737867428,Black,f
40.85223981033849,Black,j
82.2036162438008,Grizzly,Y
4.1614521388634635,Grizzly,C
58.19746854097141,Black,K
84.64133424849334,Polar,l
9.797880988377194,Sun,b
20.59217865432228,Sun,B
72.23883203626724,Black,b
72.1486884425006,Spectacled,I
98.49655676580483,Polar,Z
62.89279399635459,Polar,W
43.163410368038,Spectacled,L
78.12911773045708,Black,G
22.277167283274213,Brown,v
31.50469192356331,Spectacled,m
10.530527330322926,Sun,p
59.78505360430083,Polar,f
0.8927668131208932,Panda,p
8.722540437253345,Grizzly,k
55.27039243200631,Spectacled,2
94.8948245774746,Brown,8
47.317118917813325,Panda,i
74.82261842387346,Black,Q
20.790258819457684,Sloth,n
71.4409545148676,Kodiak,6
15.426691375793776,Spectacled,e
24.714181469812345,Brown,e
93.4950739466551,Panda,U
35.69259377566013,Black,0
77.34989264908663,Spectacled,1
5.634656254798864,Spectacled,8
24.432439421851004,Black,a
52.19519316494664,Panda,t
52.69983820185833,Sun,X
91.9875370601382,Sloth,H
81.58179919171664,Grizzly,N
99.66206967850876,Sun,O
5.878872653427603,Grizzly,S
28.288569406833908,Kodiak,n
88.53152393550127,Grizzly,m
16.52057342349317,Sloth,B
50.7665051485578,Grizzly,8
45.35975660981958,Spectacled,W
38.069259037480585,Black,S
24.288980221323875,Grizzly,1
77.36485647575326,Sun,s
53.116964203654994,Brown,{
33.36189982662514,Polar,V
20.45001384927395,Sun,r
54.92785336994251,Polar,e
19.406293173962375,Panda,X
96.36275676049894,Kodiak,u
24.797864168911467,Spectacled,j
98.77309560113811,Sloth,Q
58.639205139580916,Sloth,t
80.12427457384197,Brown,L
80.97189024103379,Polar,i
13.069569408963433,Spectacled,B
21.005011739704226,Spectacled,5
10.417700319522128,Panda,r
90.40715553889028,Panda,E
43.31857581957431,Sun,w
26.76275871718944,Spectacled,r
91.47669078652876,Panda,z
7.0683375746823485,Grizzly,G
1.353088176295869,Polar,w
31.282210341358407,Kodiak,w
42.059682987993185,Brown,p
7.50990558802579,Sloth,x
57.88418892457595,Panda,M
14.4011875372838,Polar,V
65.30195767925181,Grizzly,B
55.738569211336696,Spectacled,{
26.02707939175928,Sloth,z
1.8323701792154257,Spectacled,V
22.646116619138468,Polar,5
40.97176279919578,Sloth,y
25.259220747948607,Sloth,N
39.028181303569475,Sun,1
3.7814657198454116,Grizzly,A
47.19156022585993,Grizzly,j
93.50839972472869,Polar,I
91.84591119153659,Sun,h
28.76809718599963,Kodiak,B
35.23213834098462,Brown,V
2.439181143636837,Sloth,h
42.00310906922795,Kodiak,D
15.828471130112941,Panda,e
72.40351141728529,Spectacled,x
38.99267445458447,Sloth,H
54.1605445241415,Brown,7
29.05697320153028,Sloth,X
21.24829062635383,Kodiak,N
96.54427734859996,Brown,B
25.27687040062564,Sun,9
13.432698865752757,Sun,h
76.19608738072796,Sloth,o
90.93676132416107,Sloth,h
1.6609350943148304,Black,2
90.01871594384767,Kodiak,1
70.21230826675652,Polar,W
9.298296791306216,Polar,n
19.916003638787505,Kodiak,}
0.6854251305139725,Black,W
70.51572861033873,Panda,n
99.41376226313858,Sun,D
59.80732380388795,Black,T
73.21593180980551,Polar,S
0.7745625345707774,Polar,B
8.118494076236226,Brown,5
31.620011275685723,Kodiak,y
48.429330583438876,Sloth,1
28.717139635746335,Grizzly,8
72.94631695765429,Sun,W
5.450240044985621,Sun,X
21.328978703240765,Grizzly,5
52.570483448828675,Grizzly,m
57.32573886729102,Brown,Z
33.794065704946505,Kodiak,E
31.729459739974054,Kodiak,A
34.70478424495567,Sun,v
11.61463524014148,Kodiak,Z
2.7648768481280728,Panda,b
81.95787104885561,Grizzly,H
13.274276388567474,Grizzly,2
94.76829629667601,Black,f
76.63778239151674,Sun,Y
0.8688600855179751,Panda,H
41.17389010496889,Spectacled,5
88.34678503795963,Polar,i
28.477387481016837,Grizzly,}
14.905734113221836,Sloth,o
5.727054714529167,Polar,I
43.5217195777334,Spectacled,z
82.75357657728819,Black,u
10.332250973173561,Kodiak,5
22.138360378833877,Brown,T
86.93419279959159,Brown,Y
53.20529342291255,Polar,2
3.686345707570604,Kodiak,J
35.32000067089734,Sloth,Y
38.65516291278911,Kodiak,Y
91.05465867177406,Polar,U
4.155774394516021,Brown,D
96.67022357462245,Black,e
50.758772887547266,Polar,0
20.80652790750046,Grizzly,q
35.61368722324785,Kodiak,r
8.103685695294317,Spectacled,N
19.235793487732778,Kodiak,a
43.44693476194512,Polar,3
94.99518574266463,Spectacled,2
42.004043780044334,Black,V
63.53377178818358,Polar,a
26.92129448186218,Brown,n
24.991045295609904,Panda,E
22.063692557874116,Kodiak,o
24.643799225059727,Polar,c
72.30580626760391,Black,y
64.27790808771778,Black,R
56.07002780079083,Spectacled,5
94.9643602638605,Black,{
65.53474999637766,Sun,d
57.488516587286796,Spectacled,7
37.82112265107232,Kodiak,A
52.910755110992,Grizzly,4
61.86873310887611,Kodiak,u
22.25269386485508,Polar,5
2.8818526334455363,Black,o
72.98339638524565,Brown,X
12.950543065472697,Kodiak,z
1.2068433122245814,Spectacled,N
73.38728214581603,Grizzly,Y
12.330978011296489,Grizzly,}
60.29077023655104,Black,T
88.00821811231259,Sun,B
89.69821490139113,Sloth,w
28.690153773990733,Sun,7
72.64750433213986,Sun,U
76.03923547527272,Grizzly,Q
51.67897222175933,Spectacled,N
28.46369249858698,Polar,5
78.12494101236688,Kodiak,j
97.79745313180406,Brown,e
58.05263990847478,Panda,B
52.47120015112456,Sun,e
32.72666030952649,Kodiak,z
21.84953928443193,Polar,M
75.87438982725341,Panda,J
60.19221492919321,Sun,R
60.06910769302517,Brown,n
24.547644832468805,Grizzly,7
1.347311220964631,Black,Q
77.1656113447731,Sloth,n
32.14369800412111,Sun,a
47.58561367468802,Polar,y
46.443976770646046,Brown,l
56.76029054316387,Polar,A
66.08900604899554,Sun,m
55.551632799960025,Brown,b
85.90324682173667,Sloth,L
3.983660589041216,Kodiak,J
66.44378991801302,Spectacled,V
93.2274420070259,Panda,6
23.301084042600973,Black,}
86.68816706956189,Spectacled,I
62.187709586930936,Panda,j
81.80170581773437,Grizzly,c
90.78306530583158,Spectacled,R
78.17852467168868,Sun,h
69.00296903279181,Spectacled,O
29.840206881684683,Grizzly,a
26.899218500048725,Polar,o
12.022865555148387,Sun,G
92.01929505672895,Kodiak,L
83.19125180251034,Sloth,w
88.39351265054655,Spectacled,r
18.653557843317802,Black,U
87.79083567356874,Panda,T
22.565761824735308,Brown,b
94.3345436072547,Panda,D
66.75313732951929,Brown,i
24.782549163543464,Brown,r
59.85589509566173,Brown,T
85.83596504439629,Panda,O
57.71495846592026,Spectacled,Q
89.39194418404053,Black,X
90.80217042861746,Kodiak,X
1.6232697701466625,Black,Z
9.280296517369347,Brown,Z
82.1179613070357,Brown,w
75.13486865574752,Grizzly,t
73.03079606637456,Black,}
32.66614807633344,Kodiak,W
91.15153091682352,Spectacled,P
21.9788300371231,Black,H
9.69432887879802,Panda,O
97.24142453713571,Polar,y
93.21408804854667,Panda,L
11.502287357330543,Panda,N
37.05992453432935,Panda,V
82.55704019476812,Panda,t
94.81825831078672,Grizzly,j
6.829687044933763,Spectacled,{
31.37600351600024,Grizzly,O
62.764131875783626,Spectacled,2
97.55559226336648,Kodiak,Y
73.24342754384142,Polar,8
58.373826102711256,Kodiak,S
4.702056122231324,Black,1
16.28886343863436,Grizzly,u
12.941614604991525,Kodiak,V
92.15248361480455,Kodiak,u
45.42721124571367,Brown,n
16.521868088822465,Spectacled,O
40.85573696787165,Sun,v
30.32345497775426,Kodiak,C
8.698686638841679,Spectacled,W
52.34251810916918,Spectacled,Z
92.47384530295895,Grizzly,3
43.06252479055814,Sun,b
98.49374426581807,Polar,d
27.815680639343853,Panda,F
70.54883309304367,Spectacled,y
39.733046336602726,Sun,a
93.44305071526496,Kodiak,x
81.27135599512545,Polar,6
21.40049119894625,Black,C
75.04898887514676,Sloth,E
23.98112771916986,Sun,m
32.24211520294382,Panda,t
94.17120005022778,Grizzly,y
74.84957750753046,Sloth,X
3.6572719842969614,Sloth,c
34.146542994824124,Panda,g
44.13762901694328,Brown,z
73.53161969899419,Kodiak,d
29.726067805044554,Sloth,8
12.66043974732497,Panda,d
94.23146278797527,Sun,b
36.55619801721143,Black,u
39.654795055836665,Spectacled,z
91.02754024166238,Spectacled,3
81.76199371133987,Spectacled,B
12.436796856264632,Kodiak,I
23.683690438235327,Spectacled,m
18.093420737605136,Grizzly,S
42.802562410667136,Grizzly,H
94.55441180430684,Sun,4
9.062455204691345,Sun,1
29.680989635869448,Kodiak,a
43.75295113394603,Panda,o
55.98133653991226,Polar,i
37.55612063972613,Grizzly,T
10.537211983586515,Spectacled,1
31.962390348205048,Spectacled,p
46.887445441393496,Black,y
94.40947799922952,Kodiak,6
4.593242991037116,Brown,b
98.62319729691443,Black,K
32.54262560902087,Sun,T
5.652684414666432,Panda,d
76.17593248050925,Brown,s
98.50360946848559,Polar,4
5.609210491601335,Panda,L
28.285980987485104,Grizzly,6
28.09163716978028,Brown,r
40.831424279635854,Spectacled,q
49.546199884273804,Grizzly,J
80.37667984024976,Brown,H
59.81881865414732,Polar,u
14.932442773359123,Kodiak,b
17.096789751097795,Brown,B
12.357235535860301,Sloth,H
54.181729232644905,Sun,c
44.0858737586561,Panda,D
54.7247872427701,Polar,h
72.23571678091903,Kodiak,Q
23.31254790084376,Black,G
47.25494538206917,Grizzly,t
28.62642168927002,Sun,N
88.71766001924925,Sloth,w
83.5745347204974,Grizzly,K
51.12833440404675,Spectacled,M
74.03560491608035,Black,2
83.90843063295858,Grizzly,g
26.528040639273954,Polar,u
59.13276253708284,Kodiak,P
46.925218953047434,Panda,W
93.10800730325582,Panda,S
82.75656346139539,Sloth,B
35.10994218627219,Kodiak,g
34.6666851261516,Spectacled,p
75.54877231804579,Panda,2
61.28798429308144,Sloth,e
7.210979308255149,Panda,P
76.00140064241518,Kodiak,v
74.44055197750012,Black,c
29.915961100201073,Panda,i
96.293624248734,Sun,z
78.39746523880325,Grizzly,}
58.05867940178805,Polar,p
40.47537065671513,Sun,h
99.05005037465904,Sun,x
46.48213128515176,Polar,J
4.712096109774578,Sun,R
95.23384490431393,Panda,V
10.211450197314242,Polar,5
95.60113582290799,Brown,K
69.97701817445929,Sun,r
13.533295728725614,Panda,F
5.146044626619051,Black,4
90.05213537604,Brown,b
78.38619214578969,Brown,9
78.38448472544147,Sloth,p
16.061793223929254,Sun,E
72.81995003983252,Black,X
93.3611193657637,Kodiak,E
59.669538993228755,Sun,O
32.39400539149819,Kodiak,m
11.612581280579981,Kodiak,U
88.95402715749763,Spectacled,A
31.022316319395415,Polar,7
6.3508871840993075,Brown,k
68.30279171194155,Kodiak,j
32.88504111306627,Sun,V
85.55776974025574,Spectacled,E
9.489706159453004,Grizzly,1
90.20313429819187,Sun,W
65.8189086437749,Grizzly,s
16.422910522559675,Panda,R
18.457945886125337,Black,w
19.512785939752987,Brown,l
6.160644906229928,Kodiak,d
93.93212003595833,Polar,f
93.29311102216627,Sloth,z
81.6165264544511,Spectacled,o
63.07980477292109,Sloth,w
64.66729831126244,Sloth,D
53.6504815619123,Sloth,7
48.62708534401826,Panda,x
45.753194159597435,Sun,r
92.10599214869939,Sloth,S
29.03825791801109,Polar,p
88.05028269257448,Polar,4
84.21471258487242,Kodiak,E
39.30912327347258,Sloth,w
99.25395941396198,Sun,B
67.4707847024702,Panda,e
16.524733273427028,Brown,1
43.530129727122294,Polar,k
77.53361004063251,Brown,q
18.370255513910138,Panda,Q
66.60111113253913,Kodiak,r
23.524550402876677,Sun,b
10.51197004179284,Grizzly,{
99.01505631535976,Panda,f
70.3805692944109,Sun,i
27.069205695763323,Brown,H
1.6979962430720974,Black,m
70.47679682959188,Grizzly,7
3.7409531468717727,Brown,0
59.135802668630674,Kodiak,0
21.08698871544409,Spectacled,E
68.08174332274322,Black,s
72.43066274545463,Kodiak,{
82.18741100282216,Sloth,Y
98.01146628739643,Sun,X
52.58563164097797,Grizzly,A
14.708962955044901,Sun,A
8.460841950272801,Polar,D
84.6681248443714,Black,R
15.700968373342706,Brown,o
99.3061701963242,Kodiak,O
79.06662910759728,Black,F
84.27691775162249,Kodiak,N
86.85861644035641,Brown,m
43.64769854777361,Sloth,{
58.913828333155905,Polar,0
72.26908552468359,Sloth,x
43.46259086384197,Sloth,L
13.27487142583813,Black,S
19.43425488045226,Polar,L
58.64230793675922,Panda,D
97.0578642505478,Brown,{
18.2689619014362,Grizzly,q
23.898450385265622,Spectacled,e
98.6825155235227,Sun,C
82.7512678097492,Black,Z
45.58590488853941,Sun,N
48.22339800176799,Panda,K
7.14879118603603,Black,o
76.25099364480856,Panda,f
83.09411778402163,Polar,K
57.51201128156591,Polar,f
89.61351157646686,Sun,N
40.72873587921837,Sun,H
7.113082659703441,Sun,b
89.16437529354965,Sun,5
2.6713358831489398,Black,X
14.933951751600304,Panda,2
17.41353091733363,Sun,C
26.605442031745753,Grizzly,5
10.794094223584738,Panda,o
38.79201991516021,Brown,d
95.51785446734935,Sun,a
31.175247120504846,Spectacled,g
15.776454522698414,Grizzly,E
2.1232794158471346,Grizzly,{
73.15930933822926,Polar,8
9.298824319643906,Brown,D
77.38176775654792,Polar,S
16.772080379582633,Sloth,O
84.55417557684429,Brown,Q
3.4257766753300833,Spectacled,i
95.88156777226295,Panda,u
44.3070738665128,Kodiak,F
79.2471891324689,Black,}
91.88017805222898,Polar,S
22.941680571393196,Sloth,Z
26.45203691442766,Brown,U
89.82851757982382,Sun,V
17.188629937238364,Sloth,S
15.730700098894756,Polar,6
83.91102727626092,Kodiak,k
31.670525829530405,Sloth,K
10.541216856986047,Panda,0
17.465468213473322,Sun,B
15.422370576164946,Panda,M
89.67727561586159,Spectacled,k
99.92603811406838,Brown,f
96.47563463761108,Polar,E
23.689425796353824,Spectacled,d
24.064123948454053,Sloth,6
7.580501857191435,Brown,h
39.02482733198684,Spectacled,8
41.67851004394868,Grizzly,z
94.26003245742314,Panda,J
65.31687281772703,Kodiak,c
8.11216762318503,Black,Y
62.73991097866685,Grizzly,2
46.7627625754541,Sun,P
99.46777170941434,Grizzly,S
52.28701917916938,Grizzly,W
48.34448692306154,Grizzly,Z
66.5838303890623,Kodiak,a
93.9424186633102,Kodiak,i
32.14455510540254,Panda,A
74.9102696154395,Black,t
36.396109949397115,Brown,C
11.474520547590505,Black,H
60.5385907541203,Panda,X
3.6422045969488392,Black,d
86.20865279085919,Sloth,9
65.94370140152456,Grizzly,D
84.19223637303489,Panda,E
39.2768243706627,Kodiak,Q
31.386036981070664,Black,v
50.83399040993392,Sloth,1
29.349040120009107,Sloth,l
61.168888331148054,Black,i
78.8228504901731,Black,9
43.36056837926705,Brown,e
48.47502156346625,Black,i
81.1325913248852,Kodiak,N
65.17223213688156,Kodiak,2
50.14018520810185,Grizzly,K
7.495429606961457,Polar,9
95.6356377937461,Panda,E
80.07399980484513,Sloth,S
27.45613657106941,Kodiak,t
95.52267453238382,Spectacled,F
52.43804209124844,Brown,z
72.80360756088743,Grizzly,f
34.05531043685348,Black,O
20.90357426627755,Black,S
15.46699019352723,Sloth,0
81.40046406156462,Brown,r
32.88057289109011,Polar,7
53.224040662810715,Sloth,g
13.798633653128856,Spectacled,N
62.32886248175071,Panda,b
3.472325418050992,Kodiak,a
22.910130618440927,Kodiak,Z
26.14453293165542,Sloth,Z
90.40216550658371,Sun,0
70.47195891504107,Polar,5
8.519889342036924,Brown,V
8.35162683937275,Kodiak,9
65.8068847955506,Black,G
75.53631399152542,Kodiak,t
73.55622498036314,Sloth,C
82.8648506170578,Kodiak,j
55.115964428730166,Sun,j
78.26607489364127,Kodiak,r
6.430218382382469,Sun,d
74.77492466646741,Polar,D
44.78997634007759,Black,i
56.492057041458374,Sloth,v
30.48637687330644,Panda,T
16.164054211148137,Spectacled,w
51.12798827231225,Black,A
61.29473519857018,Polar,W
94.0978059413058,Brown,q
79.08396171616452,Brown,C
84.17019544394766,Panda,G
32.904749443380595,Sloth,P
15.461400098472634,Brown,v
18.909814619026164,Sloth,y
33.50404655771197,Kodiak,1
75.62574028850611,Black,O
22.19153035131429,Black,A
8.492050542613349,Sloth,A
27.90738009876104,Black,s
26.16356476580972,Sun,N
45.74464893707837,Kodiak,D
31.123384292347634,Kodiak,Q
22.39352171697816,Brown,P
16.22623768796787,Grizzly,A
45.46919686443537,Sloth,Q
99.85544945044236,Polar,d
1.4470520394243236,Sloth,B
35.81575819381525,Grizzly,Y
79.6909693723576,Spectacled,s
48.33493630625948,Grizzly,z
78.96261233869811,Sun,E
31.469975205691814,Sloth,A
0.7327553962710676,Polar,U
41.48622091268652,Black,o
69.3636515164753,Sun,G
31.44810462558726,Polar,6
12.499187760621123,Polar,j
76.34531502294347,Sun,o
69.54015908171871,Kodiak,w
29.548366970459526,Panda,s
91.86128381138856,Polar,G
77.52825473312046,Kodiak,U
91.66856422828056,Kodiak,I
86.9996292596119,Brown,2
13.160830425087045,Brown,X
27.829363131458717,Grizzly,s
27.303211763130676,Kodiak,Q
90.44380546833219,Spectacled,j
68.00186513933181,Brown,n
84.19725500413155,Kodiak,l
77.24621594457055,Polar,D
85.90300956694804,Panda,F
68.26588680846264,Kodiak,0
58.77051158921207,Sloth,y
63.10054656658494,Sloth,D
71.11378848699479,Polar,x
81.25644173910437,Black,6
7.540223437206683,Spectacled,q
83.36567180063452,Kodiak,3
92.7188314518357,Grizzly,i
91.02141776842134,Kodiak,I
27.041242211710482,Polar,h
54.119009000459485,Spectacled,A
73.21337068328329,Brown,R
63.36281363104707,Grizzly,X
43.74064533201465,Brown,m
77.82216693182679,Kodiak,}
64.30181980355218,Panda,C
47.21145975791824,Grizzly,E
15.64128671972721,Black,y
3.045160817599557,Brown,7
11.888961749749981,Brown,B
29.994893348856046,Panda,Q
14.552208122049315,Polar,q
91.37925760814356,Panda,h
64.77205827958008,Polar,k
16.61860552802471,Brown,I
65.28264156683481,Kodiak,J
80.25191913523179,Black,w
51.408707269261555,Brown,8
10.61587472958091,Grizzly,j
15.492065109326125,Kodiak,H
74.09992172062769,Black,j
65.21831416846338,Brown,3
41.408308580901256,Panda,0
98.31118086494864,Brown,J
23.436735671983,Black,1
73.86607107944089,Brown,J
67.93013013518113,Brown,x
8.705692089712569,Grizzly,n
11.455577551133644,Black,1
35.27047474666134,Black,w
9.133778775155942,Polar,1
19.053547388869152,Brown,4
21.9852883093546,Black,2
69.49640944544619,Sloth,j
0.994694810016461,Sloth,m
15.538304464124275,Black,y
2.823549049855789,Sun,b
30.905709108968782,Panda,p
4.711572439857326,Polar,8
99.92062625179642,Panda,B
0.6990379748522901,Sloth,b
86.09929556389076,Grizzly,c
61.51931733418729,Panda,K
45.9594456015234,Panda,C
79.74472699026704,Black,6
14.438394972480717,Brown,N
31.478500955520317,Brown,i
54.64545314863245,Grizzly,y
37.51655620367893,Sloth,z
55.60348380336555,Panda,s
24.09910073515491,Kodiak,T
45.5185423816599,Black,8
38.799383767964756,Brown,Q
27.995417273461044,Grizzly,I
93.73454099014941,Kodiak,G
82.98813161028056,Kodiak,}
24.731418457325994,Brown,1
66.7726312707256,Grizzly,M
1.9920891499365045,Grizzly,4
94.6083381876366,Black,{
29.168381403861776,Panda,e
55.99351236546044,Sun,L
27.560049737487535,Brown,5
16.757977544187508,Brown,a
7.358057842347798,Polar,u
57.27401308671981,Spectacled,o
44.93717894960816,Spectacled,7
15.63483549078919,Grizzly,7
85.36710667527302,Sun,Y
59.189030889970304,Panda,b
47.63765953582663,Kodiak,T
77.01932688870518,Sloth,4
5.666420464219824,Spectacled,S
70.88164345383315,Grizzly,n
23.89286482784838,Brown,t
70.2846083051961,Brown,z
70.51229329894124,Spectacled,p
78.03826173946588,Sloth,i
53.06181804042923,Polar,z
52.90193375167157,Grizzly,p
98.87514483401836,Black,9
31.021949132801296,Kodiak,o
66.79734039582281,Grizzly,v
86.44324036025965,Kodiak,2
65.06164397543867,Spectacled,J
79.06595942304774,Sun,y
13.453065385703788,Sloth,l
60.22261193453061,Grizzly,j
9.653409659017031,Sun,P
3.767803672303005,Spectacled,h
33.827604228772536,Panda,z
89.33546418401767,Panda,O
48.486566235504704,Black,E
20.07418777435911,Black,I
26.075287904247435,Polar,g
35.859267488569444,Brown,D
7.4606082345948455,Sun,V
76.39215629337038,Polar,Q
99.33495003304134,Black,f
52.7113632679133,Brown,S
37.538664117164686,Grizzly,e
13.00536552152387,Black,o
31.66428077749217,Brown,O
19.939043775009534,Spectacled,a
44.31742677971777,Grizzly,C
9.799757662456122,Black,q
81.0139691259861,Kodiak,L
93.52068960644011,Spectacled,w
27.402078756024206,Black,U
8.119533322501216,Grizzly,V
41.5652166073672,Panda,f
31.382147298983053,Grizzly,8
13.293485533512206,Brown,u
96.15517027437242,Sun,g
63.7797885477147,Black,F
58.081291692029524,Sloth,w
39.930151126184136,Panda,Z
39.329491133066,Sloth,Q
64.08600975559179,Brown,7
76.66276444904888,Sloth,R
19.060398602878458,Spectacled,I
99.97370053735393,Brown,B
98.31604863331968,Grizzly,k
41.27394989618789,Kodiak,{
67.42577025072163,Sun,p
82.74127349153055,Sloth,d
0.1718903213772216,Black,c
4.062370266241877,Black,a
31.829004614821365,Sun,r
9.483156577522278,Polar,C
54.56115266739289,Kodiak,l
70.18300641305906,Sun,p
67.64016387259663,Panda,w
45.15603978238799,Sloth,j
39.37697753855238,Polar,Y
93.12965910470162,Grizzly,k
9.073230455076853,Kodiak,C
39.42537943372475,Panda,z
35.667730316249965,Polar,u
46.23244456844062,Brown,O
79.77355007725703,Kodiak,e
89.28246193567469,Sun,J
35.6559995368927,Panda,V
18.510072840052448,Grizzly,V
62.60886920213705,Brown,n
13.155009009742635,Panda,K
9.53850360556735,Black,w
62.55290913615637,Brown,Z
80.94194864010689,Sloth,Q
50.52532277645252,Sun,S
92.08520411843821,Kodiak,S
51.577112272477144,Black,u
67.04625238193606,Sun,l
90.02534219909656,Grizzly,1
76.64187582592271,Brown,I
20.400856186546623,Panda,a
64.86738253482075,Sun,{
12.270263556256399,Grizzly,5
38.05210053943821,Sun,t
30.58446877419093,Sun,M
48.684404853323024,Brown,j
64.87705225810132,Polar,7
30.389560821181185,Sun,{
77.54191793145357,Panda,R
17.41940330020766,Sun,C
8.039807957757938,Black,O
35.4222889896395,Spectacled,k
51.11347860210578,Panda,Y
79.09895311525892,Panda,v
19.375468496305892,Brown,c
20.137639449262256,Kodiak,0
96.06587826526778,Black,7
84.76562077300292,Brown,F
45.32191413197899,Grizzly,v
91.64775583068067,Polar,A
66.73814129098062,Sun,8
18.14710675284693,Brown,Q
78.2484385673779,Sloth,D
83.67869164181141,Spectacled,3
23.16424976040952,Sloth,j
24.972781425249345,Polar,x
57.68359244575445,Polar,o
93.69699514376292,Brown,l
80.05404394591463,Grizzly,1
51.975187696524,Sun,m
45.284230809688644,Polar,i
26.35270614383608,Black,q
65.5705263802328,Grizzly,S
63.88292196518238,Panda,x
97.92974745355303,Sloth,U
83.93594451924507,Kodiak,d
38.6652856262242,Sloth,R
74.90060219390989,Brown,U
86.91127942473973,Grizzly,y
8.651947730412013,Sloth,K
9.090175275500101,Black,q
29.083117238113587,Panda,6
71.68498075626543,Black,m
0.6750718649499943,Spectacled,p
56.06408008676246,Polar,L
10.049244539599833,Panda,T
3.0547835317310645,Panda,k
51.66286476380498,Sun,m
52.2980747260146,Kodiak,Z
67.91557142779746,Brown,s
29.067741502561873,Sun,}
41.31780276746445,Kodiak,D
48.442652963620795,Sloth,L
72.06287485613892,Grizzly,T
71.06287987672358,Panda,e
66.32829755459707,Panda,O
70.41582360032203,Grizzly,2
28.21244250276973,Spectacled,z
22.028102667787365,Spectacled,0
90.89432479898298,Kodiak,m
1.623266794234235,Polar,o
7.319546437284707,Polar,e
38.87086005274081,Spectacled,}
93.37978899914418,Polar,b
64.37921363530364,Spectacled,u
28.97977436801874,Kodiak,}
19.02606046895966,Black,V
49.42195392935578,Panda,Z
79.33100953639209,Sloth,C
28.973045160584487,Kodiak,H
97.96872115674688,Black,P
26.261950043698622,Polar,w
88.56369553610543,Panda,q
93.06167979275749,Sun,m
70.57094053828719,Spectacled,H
48.596559001491194,Grizzly,F
90.12282259050608,Spectacled,4
52.53646530109868,Panda,S
72.39877635602431,Spectacled,g
14.893370272425365,Grizzly,K
80.45929777302658,Sun,k
47.63700294237005,Sloth,Q
99.90592526719284,Polar,O
91.2505881372265,Panda,g
56.63423473006412,Sun,}
84.18871366034737,Kodiak,{
31.28846688263005,Panda,u
11.316990449850394,Black,u
8.541807956078406,Sun,w
97.1649260942315,Grizzly,q
78.93250718555205,Brown,g
58.139833788778425,Polar,M
59.38648048654811,Polar,0
50.887578160583026,Black,n
86.43603755154712,Panda,0
38.76433396752117,Polar,R
98.18360681927855,Black,O
59.88268029455628,Polar,h
35.008798877057714,Sloth,r
65.58383185456815,Kodiak,p
52.99390146499855,Spectacled,t
42.40449695237704,Black,C
90.24899855434664,Kodiak,h
7.459487802384379,Sloth,A
18.62309251982711,Black,7
31.66695001580322,Panda,0
76.40741263866103,Kodiak,u
60.33331990943217,Spectacled,9
85.87470204372242,Brown,m
37.45791288281668,Grizzly,5
66.08161394742818,Brown,w
63.714685211137024,Black,E
94.09679155703022,Spectacled,w
97.70322623644348,Grizzly,O
67.42357513064258,Kodiak,v
